,Unnamed: 0.1,Unnamed: 0,parent_x,child_x,group_x,flag,predict,label,compare,parent_y,child_y,weight,group_y
0,12869,12869,dominance,absolutism,647,True,0.7201967377145966,1,dominanceabsolutism647,dominance,absolutism,0.6011474132537842,647.0
1,12870,12870,dominance,ascendant,647,True,0.7313681493567673,1,dominanceascendant647,,,,
2,12871,12871,dominance,domination,647,True,0.7593970137013155,1,dominancedomination647,dominance,domination,0.8953820466995239,647.0
3,12872,12872,domination,transcendence,647,True,0.7296134753419806,1,dominationtranscendence647,domination,transcendence,0.5163902044296265,647.0
4,12873,12873,dominance,dominion,647,True,0.7056140094743577,1,dominancedominion647,dominance,dominion,0.6914803385734558,647.0
5,12874,12874,dominion,paramountcy,647,True,0.7763175607205874,1,dominionparamountcy647,,,,
6,12875,12875,dominion,raj,647,True,0.6504835655538256,1,dominionraj647,dominion,raj,0.45859917998313904,647.0
7,12876,12876,dominion,reign,647,True,0.6787272276779002,1,dominionreign647,dominion,reign,0.5515283942222595,647.0
8,12877,12877,reign,scepter,647,True,0.5627370777699786,1,reignscepter647,,,,
9,12878,12878,dominion,suzerainty,647,True,0.6298239960224441,1,dominionsuzerainty647,dominion,suzerainty,0.362398236989975,647.0
10,12879,12879,dominance,monopoly,647,True,0.637977418776395,1,dominancemonopoly647,dominance,monopoly,0.5481041669845581,647.0
11,12880,12880,dominance,predominance,647,True,0.7033479048492202,1,dominancepredominance647,dominance,predominance,0.737362802028656,647.0
12,12881,12881,dominance,regulation,647,True,0.5117497796755864,1,dominanceregulation647,,,,
13,12882,12882,need,lack,648,True,0.6493292368012947,1,needlack648,need,lack,0.7338812947273254,648.0
14,12883,12883,lack,absence,648,True,0.6111713681532475,1,lackabsence648,lack,absence,0.9041274189949036,648.0
15,12884,12884,absence,awayness,648,True,0.7011473348911942,1,absenceawayness648,absence,awayness,0.6819068193435669,648.0
16,12885,12885,absence,nonoccurrence,648,True,0.614301513316494,1,absencenonoccurrence648,absence,nonoccurrence,0.8825337886810303,648.0
17,12886,12886,lack,dearth,648,True,0.6040254042460069,1,lackdearth648,lack,dearth,0.8895621299743652,648.0
18,12887,12887,lack,deficit,648,True,0.3926431393833907,1,lackdeficit648,lack,deficit,0.5847479104995728,648.0
19,12888,12888,lack,mineral_deficiency,648,True,0.5305294151795025,1,lackmineral_deficiency648,lack,mineral_deficiency,0.689157247543335,648.0
20,12889,12889,mineral_deficiency,sideropenia,648,True,0.4613590469585582,1,mineral_deficiencysideropenia648,,,,
21,12890,12890,lack,shortness,648,True,0.5258131502092416,1,lackshortness648,lack,shortness,0.7087509632110596,648.0
22,12891,12891,lack,stringency,648,True,0.2934763955409473,1,lackstringency648,,,,
23,12892,12892,need,necessity,648,True,0.8192330995903991,1,neednecessity648,need,necessity,0.8979950547218323,648.0
24,12893,12893,necessity,requisiteness,648,True,0.7328338587178661,1,necessityrequisiteness648,necessity,requisiteness,0.6356571912765503,648.0
25,12894,12894,necessity,urgency,648,True,0.5576924793615925,1,necessityurgency648,necessity,urgency,0.6394554376602173,648.0
26,12895,12895,urgency,criticality,648,True,0.493859853934017,1,urgencycriticality648,,,,
27,12896,12896,urgency,hurry,648,True,0.4099030686521527,1,urgencyhurry648,,,,
28,12897,12897,urgency,imperativeness,648,True,0.4849981041395907,1,urgencyimperativeness648,,,,
29,12898,12898,marital_status,bachelorhood,649,True,0.5476435391333735,1,marital_statusbachelorhood649,marital_status,bachelorhood,0.45281514525413513,649.0
30,12899,12899,marital_status,civil_union,649,True,0.5733302650599479,1,marital_statuscivil_union649,marital_status,civil_union,0.5335099697113037,649.0
31,12900,12900,marital_status,marriage,649,True,0.6847345947845934,1,marital_statusmarriage649,marital_status,marriage,0.6738145351409912,649.0
32,12901,12901,marriage,bigamy,649,True,0.6786790047404678,1,marriagebigamy649,marriage,bigamy,0.7610611915588379,649.0
33,12902,12902,marriage,common-law_marriage,649,True,0.9324394762305964,1,marriagecommon-law_marriage649,marriage,common-law_marriage,0.9777159094810486,649.0
34,12903,12903,marriage,cuckoldom,649,True,0.6096319256389151,1,marriagecuckoldom649,marriage,cuckoldom,0.6477328538894653,649.0
35,12904,12904,marriage,endogamy,649,True,0.6820254097209486,1,marriageendogamy649,marriage,endogamy,0.687867283821106,649.0
36,12905,12905,marriage,exogamy,649,True,0.5505228389484315,1,marriageexogamy649,marriage,exogamy,0.5818930268287659,649.0
37,12906,12906,marriage,marriage_of_convenience,649,True,0.8251919339671625,1,marriagemarriage_of_convenience649,marriage,marriage_of_convenience,0.9481230974197388,649.0
38,12907,12907,marriage,misalliance,649,True,0.5606085306087454,1,marriagemisalliance649,marriage,misalliance,0.5327394008636475,649.0
39,12908,12908,misalliance,mesalliance,649,True,0.3784883035964915,1,misalliancemesalliance649,,,,
40,12909,12909,marriage,monandry,649,True,0.6463332838149305,1,marriagemonandry649,marriage,monandry,0.7113752365112305,649.0
41,12910,12910,marriage,monogamy,649,True,0.8073611815056901,1,marriagemonogamy649,marriage,monogamy,0.8091286420822144,649.0
42,12911,12911,monogamy,monogyny,649,True,0.5289109950386504,1,monogamymonogyny649,monogamy,monogyny,0.6112415194511414,649.0
43,12912,12912,monogamy,serial_monogamy,649,True,0.7352891840582091,1,monogamyserial_monogamy649,monogamy,serial_monogamy,0.9739683270454407,649.0
44,12913,12913,marriage,open_marriage,649,True,0.86919138088962,1,marriageopen_marriage649,marriage,open_marriage,0.9718449711799622,649.0
45,12914,12914,marriage,polygamy,649,True,0.8100105610849506,1,marriagepolygamy649,marriage,polygamy,0.8968506455421448,649.0
46,12915,12915,polygamy,polyandry,649,True,0.5184784918428686,1,polygamypolyandry649,polygamy,polyandry,0.6739802360534668,649.0
47,12916,12916,polygamy,polygyny,649,True,0.5650207801478401,1,polygamypolygyny649,polygamy,polygyny,0.755206286907196,649.0
48,12917,12917,marriage,sigeh,649,True,0.5514632321694434,1,marriagesigeh649,marriage,sigeh,0.6771488785743713,649.0
49,12918,12918,marital_status,spinsterhood,649,True,0.5342399188329185,1,marital_statusspinsterhood649,marital_status,spinsterhood,0.5590713024139404,649.0
50,12919,12919,marital_status,widowhood,649,True,0.5662341959651708,1,marital_statuswidowhood649,marital_status,widowhood,0.6897473335266113,649.0
51,12920,12920,disorder,anarchy,650,True,0.6822705054380258,1,disorderanarchy650,disorder,anarchy,0.8553419709205627,650.0
52,12921,12921,anarchy,nihilism,650,True,0.3559145109575341,1,anarchynihilism650,,,,
53,12922,12922,disorder,confusion,650,True,0.814019516353034,1,disorderconfusion650,disorder,confusion,0.8790672421455383,650.0
54,12923,12923,confusion,bluster,650,True,0.5163495665917087,1,confusionbluster650,,,,
55,12924,12924,confusion,chaos,650,True,0.6719230190255437,1,confusionchaos650,,,,
56,12925,12925,chaos,balagan,650,True,0.6124860052591862,1,chaosbalagan650,,,,
57,12926,12926,confusion,demoralization,650,True,0.5501927268093235,1,confusiondemoralization650,,,,
58,12927,12927,confusion,hugger-mugger,650,True,0.5701352208215519,1,confusionhugger-mugger650,,,,
59,12928,12928,confusion,schemozzle,650,True,0.628056472071382,1,confusionschemozzle650,,,,
60,12929,12929,disorder,discord,650,True,0.9020400677844618,1,disorderdiscord650,disorder,discord,0.9583625793457031,650.0
61,12930,12930,disorder,disturbance,650,True,0.8047842858399268,1,disorderdisturbance650,disorder,disturbance,0.9508586525917053,650.0
62,12931,12931,disturbance,convulsion,650,True,0.6991895759930983,1,disturbanceconvulsion650,disturbance,convulsion,0.9459638595581055,650.0
63,12932,12932,disturbance,earthquake,650,True,0.7337818125130235,1,disturbanceearthquake650,disturbance,earthquake,0.8939339518547058,650.0
64,12933,12933,disturbance,incident,650,True,0.6894584873586646,1,disturbanceincident650,disturbance,incident,0.8383547067642212,650.0
65,12934,12934,disturbance,stir,650,True,0.7852169837100879,1,disturbancestir650,disturbance,stir,0.8761427998542786,650.0
66,12935,12935,disturbance,storm,650,True,0.8388847927479987,1,disturbancestorm650,disturbance,storm,0.9594194293022156,650.0
67,12936,12936,disturbance,storm_center,650,True,0.8150436923907773,1,disturbancestorm_center650,disturbance,storm_center,0.940108597278595,650.0
68,12937,12937,disturbance,tumult,650,True,0.7760606468577032,1,disturbancetumult650,disturbance,tumult,0.9176011681556702,650.0
69,12938,12938,tumult,combustion,650,True,0.3310301794540635,1,tumultcombustion650,,,,
70,12939,12939,disorder,instability,650,True,0.7752484345374245,1,disorderinstability650,disorder,instability,0.9353786706924438,650.0
71,12940,12940,disorder,rioting,650,True,0.7650573398391902,1,disorderrioting650,,,,
72,12941,12941,disorder,rowdiness,650,True,0.7180617636032429,1,disorderrowdiness650,disorder,rowdiness,0.9208851456642151,650.0
73,12942,12942,disorder,turbulence,650,True,0.6706676973754189,1,disorderturbulence650,,,,
74,12943,12943,turbulence,agitation,650,True,0.6220686521030556,1,turbulenceagitation650,,,,
75,12944,12944,turbulence,roller_coaster,650,True,0.5735516069673908,1,turbulenceroller_coaster650,,,,
76,12945,12945,turbulence,violence,650,True,0.7412950306227413,1,turbulenceviolence650,,,,
77,12946,12946,violence,rage,650,True,0.9163333755740304,1,violencerage650,violence,rage,0.8972026705741882,650.0
78,12947,12947,emotional_state,ecstasy,651,True,0.8808095401531573,1,emotional_stateecstasy651,emotional_state,ecstasy,0.9251205325126648,651.0
79,12948,12948,emotional_state,embarrassment,651,True,0.7484765409082438,1,emotional_stateembarrassment651,emotional_state,embarrassment,0.8094428777694702,651.0
80,12949,12949,emotional_state,gratification,651,True,0.7340564763935926,1,emotional_stategratification651,emotional_state,gratification,0.7528653144836426,651.0
81,12950,12950,gratification,comfort,651,True,0.7789021733322365,1,gratificationcomfort651,gratification,comfort,0.6964071393013,651.0
82,12951,12951,gratification,quality_of_life,651,True,0.7598631715117438,1,gratificationquality_of_life651,,,,
83,12952,12952,emotional_state,happiness,651,True,0.839220685695901,1,emotional_statehappiness651,emotional_state,happiness,0.8458981513977051,651.0
84,12953,12953,happiness,blessedness,651,True,0.6990552736643237,1,happinessblessedness651,,,,
85,12954,12954,blessedness,nirvana,651,True,0.4959691378271964,1,blessednessnirvana651,,,,
86,12955,12955,happiness,radiance,651,True,0.6069233940645471,1,happinessradiance651,,,,
87,12956,12956,emotional_state,state,651,True,0.7180791415058785,1,emotional_statestate651,emotional_state,state,0.7190226316452026,651.0
88,12957,12957,emotional_state,unhappiness,651,True,0.8307168435287698,1,emotional_stateunhappiness651,emotional_state,unhappiness,0.8837472200393677,651.0
89,12958,12958,unhappiness,embitterment,651,True,0.6614329801483612,1,unhappinessembitterment651,unhappiness,embitterment,0.7730550765991211,651.0
90,12959,12959,unhappiness,sadness,651,True,0.6730222798734394,1,unhappinesssadness651,unhappiness,sadness,0.7569704651832581,651.0
91,12960,12960,sadness,mourning,651,True,0.6988841042681578,1,sadnessmourning651,sadness,mourning,0.8355584144592285,651.0
92,12961,12961,sadness,poignance,651,True,0.4378589673532455,1,sadnesspoignance651,,,,
93,12962,12962,dysplasia,anaplasia,652,True,0.2756304322484021,1,dysplasiaanaplasia652,,,,
94,12963,12963,dysplasia,aplasia,652,True,0.2464403690286488,1,dysplasiaaplasia652,,,,
95,12964,12964,dysplasia,fibrous_dysplasia_of_bone,652,True,0.4228765848059549,1,dysplasiafibrous_dysplasia_of_bone652,dysplasia,fibrous_dysplasia_of_bone,0.8483094573020935,652.0
96,12965,12965,fibrous_dysplasia_of_bone,Albright's_disease,652,True,0.4349314914746773,1,fibrous_dysplasia_of_boneAlbright's_disease652,,,,
97,12966,12966,fibrous_dysplasia_of_bone,monostotic_fibrous_dysplasia,652,True,0.6282334804685756,1,fibrous_dysplasia_of_bonemonostotic_fibrous_dysplasia652,fibrous_dysplasia_of_bone,monostotic_fibrous_dysplasia,0.633136510848999,652.0
98,12967,12967,dysplasia,hyperplasia,652,True,0.3246368441302284,1,dysplasiahyperplasia652,dysplasia,hyperplasia,0.29625287652015686,652.0
99,12968,12968,hyperplasia,benign_prostatic_hyperplasia,652,True,0.632867230195074,1,hyperplasiabenign_prostatic_hyperplasia652,hyperplasia,benign_prostatic_hyperplasia,0.9414949417114258,652.0
100,12969,12969,dysplasia,hypertrophy,652,True,0.1920250070692595,1,dysplasiahypertrophy652,,,,
101,12970,12970,hypertrophy,acromegaly,652,True,0.3052152648371798,1,hypertrophyacromegaly652,,,,
